=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2023-3-7_12-12-20
====================================================================================
12:12:20 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
12:12:20 | [PermissionManager] Perm (MenuBansManager) has been registered!
12:12:20 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
12:12:20 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
12:12:20 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
12:12:20 | [PermissionManager] Perm (MenuWebHooks) has been registered!
12:12:20 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
12:12:20 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
12:12:20 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
12:12:20 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
12:12:20 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
12:12:20 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
12:12:20 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
12:12:20 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
12:12:20 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
12:12:20 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
12:12:20 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
12:12:20 | [PermissionManager] Perm (EspToolsMenu) has been registered!
12:12:20 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
12:12:20 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
12:12:20 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
12:12:20 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
12:12:20 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
12:12:20 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
12:12:20 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
12:12:20 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
12:12:20 | [PermissionManager] Adding Super Admin (76561197962686368)
12:12:20 | [PermissionManager] Adding Super Admin (76561197968549981)
12:12:20 | [PermissionManager] Adding Super Admin (76561198894531417)
12:12:20 | [PermissionManager] Adding Super Admin (76561197963933504)
12:12:20 | [PermissionManager] Loaded UserGroups.json
12:12:20 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
12:12:20 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
12:12:20 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
12:12:20 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
12:12:20 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
12:12:20 | Building Sets Loaded: 0
12:12:20 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
12:12:20 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
12:13:39 | Player "[FOG]Fod" (steamId=76561197962686368) connected to server!
12:13:46 | "[FOG]Fod" (steamid=76561197962686368) gave godmode to (steamid=76561197962686368)
12:13:47 | "[FOG]Fod" (steamid=76561197962686368) gave unlimited ammo to (steamid=76561197962686368)
12:14:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8147.172852, 5.313694, 3949.406006>)
12:15:47 | "[FOG]Fod" (steamid=76561197962686368) toggled freecam
12:15:55 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8295.365234, 4.776772, 4021.342285>)
12:15:55 | "[FOG]Fod" (steamid=76561197962686368) toggled freecam
12:16:6 | "[FOG]Fod" (steamid=76561197962686368) toggled freecam
12:16:10 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8297.256836, 5.994131, 3949.146729>)
12:16:11 | "[FOG]Fod" (steamid=76561197962686368) toggled freecam
12:16:24 | "[FOG]Fod" (steamid=76561197962686368) toggled freecam
12:16:30 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7948.766602, 9.900007, 3775.346924>)
12:16:30 | "[FOG]Fod" (steamid=76561197962686368) toggled freecam
12:16:40 | "[FOG]Fod" (steamid=76561197962686368) gave godmode to (steamid=76561197962686368)
12:16:42 | "[FOG]Fod" (steamid=76561197962686368) gave godmode to (steamid=76561197962686368)
12:17:42 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8100.530273, 9.899995, 3681.540527>)
12:17:42 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8105.468750, 9.900001, 3675.973877>)
12:17:42 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8110.408203, 9.900012, 3670.406494>)
12:17:43 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8115.348145, 9.899995, 3664.838379>)
12:17:43 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8122.198242, 9.899994, 3654.245361>)
12:18:10 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8157.079102, 9.900001, 3570.465332>)
12:18:10 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8152.585449, 9.899999, 3576.809814>)
12:18:11 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8148.091309, 9.900002, 3583.154541>)
12:18:11 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8143.631836, 9.899990, 3589.418213>)
12:18:11 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8139.118164, 9.900000, 3595.233887>)
12:18:11 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8134.531250, 9.899999, 3600.603027>)
12:18:11 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8129.593750, 9.900000, 3605.634277>)
12:18:12 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8124.159668, 9.900000, 3610.241211>)
12:18:12 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8118.722168, 9.900005, 3614.845703>)
12:18:12 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8113.251953, 9.900002, 3619.409912>)
12:18:16 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8100.212402, 9.899987, 3629.888184>)
12:18:16 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8093.715332, 9.899992, 3635.352539>)
12:18:16 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8087.217773, 9.900000, 3640.816650>)
12:18:16 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8087.216309, 9.900001, 3640.816162>)
12:18:17 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8080.666992, 9.900003, 3646.321289>)
12:18:17 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8074.165039, 9.899997, 3651.786621>)
12:18:17 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8067.660156, 9.900000, 3657.254150>)
12:18:18 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8060.403809, 9.900002, 3663.219482>)
12:18:18 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8052.408203, 9.899977, 3669.714355>)
12:18:18 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8044.413574, 9.900005, 3676.208252>)
12:18:18 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<8036.418457, 9.899999, 3682.701660>)
12:18:39 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7951.677246, 9.900000, 3733.148193>)
12:18:39 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7939.489746, 9.899999, 3732.853271>)
12:18:39 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7927.082031, 9.900000, 3732.700195>)
12:18:40 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7914.685547, 9.900000, 3733.319092>)
12:18:40 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7902.596680, 9.900000, 3734.947021>)
12:18:40 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7892.198730, 9.900002, 3738.604248>)
12:18:41 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7882.309082, 9.900004, 3742.165527>)
12:18:41 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7872.420898, 9.900003, 3745.727051>)
12:18:42 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7862.508301, 9.900000, 3749.217773>)
12:18:43 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7854.132813, 9.900001, 3742.051758>)
12:18:43 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7845.757324, 9.900002, 3734.879150>)
12:18:43 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7837.382324, 9.899998, 3727.705811>)
12:18:43 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7828.961426, 9.899989, 3720.586670>)
12:18:43 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7820.537109, 9.899996, 3713.472412>)
12:18:44 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7812.113770, 9.899992, 3706.357666>)
12:18:44 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7803.691895, 9.900002, 3699.243164>)
12:18:44 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7795.281738, 9.902157, 3692.138916>)
12:18:44 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7786.882324, 9.906234, 3685.043701>)
12:18:44 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7778.486328, 9.910979, 3677.951660>)
12:18:45 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7770.069336, 9.911617, 3670.841553>)
12:18:45 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7761.669922, 9.915813, 3663.746094>)
12:18:45 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7753.270020, 9.920029, 3656.650635>)
12:18:45 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7744.847168, 9.919840, 3649.536377>)
12:18:45 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7736.472656, 9.929371, 3642.464355>)
12:18:46 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7728.408203, 9.920049, 3635.624268>)
12:18:46 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7720.376465, 9.917617, 3628.812256>)
12:18:46 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7712.448730, 9.898317, 3621.958496>)
12:18:46 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7705.356445, 9.876064, 3615.345703>)
12:18:46 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7698.567383, 9.852579, 3608.696533>)
12:18:47 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7692.617676, 9.819073, 3601.871826>)
12:18:47 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7686.646973, 9.768204, 3594.949463>)
12:18:47 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7680.526855, 9.676439, 3587.870605>)
12:18:48 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7674.316895, 9.559491, 3580.693604>)
12:18:48 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7668.148926, 9.449894, 3573.532471>)
12:18:48 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7662.601074, 9.385469, 3566.328369>)
12:18:48 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7657.706055, 9.415887, 3559.264404>)
12:18:48 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7653.003906, 9.458510, 3552.406494>)
12:18:49 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7648.399414, 9.534883, 3545.690674>)
12:18:49 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7643.875977, 9.639374, 3539.093994>)
12:18:49 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7639.256836, 9.721874, 3532.426025>)
12:18:49 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7634.653320, 9.819845, 3525.845459>)
12:18:49 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7630.010254, 9.903934, 3519.206787>)
12:18:50 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7625.335938, 9.977206, 3512.523682>)
12:18:50 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7620.568359, 10.018579, 3505.707520>)
12:18:50 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7615.808105, 10.062312, 3498.902344>)
12:18:50 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7610.916992, 10.061710, 3491.910645>)
12:18:50 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7606.092773, 10.083676, 3485.014160>)
12:18:50 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7601.113281, 10.052792, 3477.894043>)
12:18:51 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7596.247070, 10.060308, 3470.935303>)
12:18:51 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7591.310547, 10.044070, 3463.875000>)
12:18:51 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7586.418945, 10.043516, 3456.881104>)
12:18:51 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7581.510742, 10.037639, 3449.864502>)
12:18:51 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7576.614258, 10.035727, 3442.863770>)
12:18:52 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7571.685547, 10.023182, 3435.817871>)
12:18:52 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7566.754883, 10.009990, 3428.769287>)
12:18:52 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7561.814941, 9.993430, 3421.707275>)
12:18:52 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7556.953125, 10.003025, 3414.755859>)
12:18:52 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7552.023438, 9.989335, 3407.706543>)
12:18:53 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7547.171387, 10.001833, 3400.767334>)
12:18:53 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7542.277832, 9.999926, 3393.767822>)
12:18:54 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7545.285156, 9.960177, 3381.364258>)
12:18:54 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7548.188477, 9.941811, 3369.275635>)
12:18:55 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7551.062012, 9.939999, 3357.306641>)
12:18:55 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7553.940430, 9.936056, 3345.325439>)
12:18:56 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7554.969238, 9.935031, 3335.429199>)
12:18:56 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7555.986328, 9.942838, 3325.587646>)
12:18:57 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7554.729492, 9.972411, 3317.626221>)
12:18:58 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7548.353027, 9.997677, 3313.078857>)
12:18:58 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7541.975586, 10.060652, 3309.042969>)
12:18:58 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7535.152344, 10.137350, 3305.174072>)
12:18:58 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7527.420410, 10.301032, 3302.389893>)
12:18:59 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7519.715332, 10.492312, 3299.660156>)
12:18:59 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7512.149902, 10.710141, 3296.980225>)
12:18:59 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7507.405762, 11.465420, 3295.304443>)
12:18:59 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7496.044434, 11.030457, 3291.314941>)
12:18:59 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7488.419434, 11.163418, 3288.340576>)
12:19:0 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7482.027832, 11.237820, 3284.603760>)
12:19:0 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7475.965820, 11.337866, 3280.998047>)
12:19:0 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7471.034668, 11.368599, 3276.085205>)
12:19:0 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7466.253906, 11.451807, 3271.337891>)
12:19:1 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7461.540527, 11.594522, 3266.788086>)
12:19:1 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7456.969238, 11.782761, 3262.375732>)
12:19:1 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7452.678711, 12.069355, 3258.370850>)
12:19:1 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7448.464355, 12.382790, 3254.459717>)
12:19:1 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7444.548340, 12.674291, 3250.998779>)
12:19:2 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7440.582031, 12.948279, 3247.494385>)
12:19:2 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7436.402344, 13.147310, 3243.799561>)
12:19:2 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7432.637207, 13.453567, 3240.472900>)
12:19:2 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7428.635742, 13.507537, 3236.715332>)
12:19:2 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7424.525879, 13.414878, 3232.639160>)
12:19:3 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7420.582520, 13.330636, 3228.633545>)
12:19:3 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7416.503418, 13.185876, 3224.487549>)
12:19:7 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7412.976563, 13.062696, 3220.853760>)
12:19:7 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7409.495117, 12.962126, 3217.267090>)
12:19:7 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7405.963379, 12.835930, 3213.630127>)
12:19:7 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7402.474121, 12.731332, 3210.038086>)
12:19:7 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7399.003906, 12.636503, 3206.465576>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7395.511719, 12.530301, 3202.868408>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7395.511719, 12.530303, 3202.868652>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7395.511719, 12.530328, 3202.868408>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7395.511719, 12.530333, 3202.868408>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7395.511719, 12.530329, 3202.868408>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7395.511719, 12.530298, 3202.868164>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7394.850586, 12.511196, 3202.186768>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7393.075195, 12.460056, 3200.357910>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7392.023438, 12.428951, 3199.274414>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7392.011719, 12.428574, 3199.261475>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7391.520508, 12.413917, 3198.755615>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7390.373535, 12.385803, 3197.574219>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7389.604492, 12.364750, 3196.781738>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7389.604492, 12.364748, 3196.781738>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7389.323730, 12.356115, 3196.492920>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7388.481934, 12.330190, 3195.625732>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7387.662109, 12.305034, 3194.784180>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7386.683594, 12.275125, 3193.784912>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7386.063965, 12.257734, 3193.150635>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7385.917969, 12.253874, 3193.000732>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7385.281738, 12.236924, 3192.348633>)
12:19:8 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<7384.037598, 12.203772, 3191.072021>)
