"sidewalk4_4m";205664.937988;8114.098633;301.988098;0.000000;0.000000;1.000000;-0.000182;
"sidewalk4_4m";205663.536621;8111.922363;301.988098;0.000000;0.000000;1.000000;-0.000057;
"sidewalk4_4m";205682.098633;8049.751953;122.598709;0.000000;0.000000;1.000000;-0.000141;
"sidewalk4_4m";205683.531250;8051.918457;122.598709;0.000000;0.000000;1.000000;-0.000048;
"sidewalk4_8m";205281.325683;8190.289062;12.505174;0.000000;0.000000;1.000006;-0.000051;
"sidewalk4_8m";205358.237794;8244.900391;194.859558;0.000000;0.000000;1.000004;0.000041;
"sidewalk4_8m";205355.404297;8259.740235;193.183746;0.000000;0.000000;1.000004;-0.000129;
"sidewalk4_8m";205357.164063;8238.190429;284.842682;0.000000;0.000000;1.231000;-0.069158;
"sidewalk4_8m";205366.263184;8242.860352;194.859558;0.000000;0.000000;1.000004;-0.000001;
"sidewalk4_8m";205273.218749;8192.070312;11.602744;0.000000;0.000000;1.000006;-0.000051;
"sidewalk4_8m";205363.357423;8257.710938;194.215118;0.000000;0.000000;1.000004;-0.000145;
"sidewalk4_8m";205350.195313;8246.965821;194.859558;0.000000;0.000000;1.000004;0.000054;
"sidewalk4_8m";205411.424317;8244.809571;195.890961;0.000000;0.000000;1.000003;-0.000169;
"sidewalk4_8m";205419.470216;8242.511719;195.890961;0.000000;0.000000;1.000003;-0.000178;
"sidewalk4_8m";205430.149415;8224.949219;196.922180;0.000000;0.000000;1.000004;-0.000045;
"sidewalk4_8m";205390.277345;8236.424805;195.246216;0.000000;0.000000;1.000004;-0.000026;
"sidewalk4_8m";205372.254395;8262.603515;284.842682;0.000000;0.000000;1.231000;-0.069152;
"sidewalk4_8m";205395.616211;8249.243164;194.472900;0.000000;0.000000;1.000003;-0.000167;
"sidewalk4_8m";205398.152833;8234.238282;196.535431;0.000000;0.000000;1.000004;-0.000035;
"sidewalk4_8m";205374.319337;8240.795899;195.246277;0.000000;0.000000;1.000004;-0.000007;
"sidewalk4_8m";205414.078614;8229.641602;196.535400;0.000000;0.000000;1.000004;-0.000046;
"sidewalk4_8m";205435.415040;8237.907227;195.890961;0.000000;0.000000;1.000003;-0.000181;
"sidewalk4_8m";205393.770508;8257.421874;284.327026;0.000000;0.000000;1.386939;-0.069166;
"sidewalk4_8m";205403.445313;8247.127930;195.890961;0.000000;0.000000;1.000003;-0.000172;
"sidewalk4_8m";205382.342774;8238.599610;195.246277;0.000000;0.000000;1.000004;-0.000035;
"sidewalk4_8m";205379.538575;8253.514649;194.988586;0.000000;0.000000;1.000004;-0.000151;
"sidewalk4_8m";205387.524415;8251.355469;195.504242;0.000000;0.000000;1.000003;-0.000158;
"sidewalk4_8m";205375.348145;8232.749023;284.842682;0.000000;0.000000;1.409312;-0.069160;
"sidewalk4_8m";205443.432618;8235.541993;195.890961;0.000000;0.000000;1.000003;-0.000174;
"sidewalk4_8m";205427.482423;8240.240235;195.890961;0.000000;0.000000;1.000003;-0.000179;
"sidewalk4_8m";205371.504395;8255.671876;194.859680;0.000000;0.000000;1.000004;-0.000136;
"sidewalk4_8m";205422.164552;8227.299805;196.019806;0.000000;0.000000;1.000004;-0.000045;
"sidewalk4_8m";205406.083985;8231.953126;196.535431;0.000000;0.000000;1.000004;-0.000038;
"sidewalk4_8m";205362.126952;8170.540527;15.212398;0.000000;0.000000;1.000005;-0.000070;
"sidewalk4_8m";205337.925292;8176.838867;14.052149;0.000000;0.000000;1.000005;-0.000062;
"sidewalk4_8m";205346.014159;8174.766601;14.052149;0.000000;0.000000;1.000005;-0.000065;
"sidewalk4_8m";205354.092284;8172.683593;15.212398;0.000000;0.000000;1.000005;-0.000069;
"sidewalk4_8m";205305.610351;8184.788574;12.763004;0.000000;0.000000;1.000005;-0.000040;
"sidewalk4_8m";205297.489745;8186.590331;12.763004;0.000000;0.000000;1.000005;-0.000040;
"sidewalk4_8m";205289.298827;8188.451659;12.763004;0.000000;0.000000;1.000005;-0.000040;
"sidewalk4_8m";205313.629882;8182.893554;12.763004;0.000000;0.000000;1.000005;-0.000040;
"sidewalk4_8m";205329.855956;8178.833984;14.052149;0.000000;0.000000;1.000005;-0.000051;
"sidewalk4_8m";205321.745116;8180.865234;14.052149;0.000000;0.000000;1.000005;-0.000040;
"sidewalk4_8m";205416.672364;8170.034179;285.745026;0.000000;0.000000;1.000004;-0.000051;
"sidewalk4_8m";205445.034179;8168.226562;17.146105;0.000000;0.000000;1.000004;-0.000051;
"sidewalk4_8m";205437.220214;8170.556152;15.599121;0.000000;0.000000;1.000004;-0.000052;
"sidewalk4_8m";205419.043458;8178.080077;285.745026;0.000000;0.000000;1.000004;-0.000049;
"sidewalk4_8m";205432.198243;8174.340819;285.745026;0.000000;0.000000;1.000004;-0.000050;
"sidewalk4_8m";205443.665040;8214.810546;285.745026;0.000000;0.000000;1.029604;-0.000036;
"sidewalk4_8m";205421.375977;8186.160155;285.745026;0.000000;0.000000;1.000004;-0.000049;
"sidewalk4_8m";205428.221680;8210.351562;285.745026;0.000000;0.000000;1.000004;-0.000047;
"sidewalk4_8m";205434.530762;8182.419921;285.745026;0.000000;0.000000;1.000004;-0.000051;
"sidewalk4_8m";205423.679688;8194.186523;285.745026;0.000000;0.000000;1.000004;-0.000067;
"sidewalk4_8m";205415.909667;8194.141601;14.567871;0.000000;0.000000;1.353636;-0.069178;
"sidewalk4_8m";205430.516602;8218.403319;285.745026;0.000000;0.000000;1.000004;-0.000040;
"sidewalk4_8m";205436.834473;8190.448730;285.745026;0.000000;0.000000;1.000004;-0.000051;
"sidewalk4_8m";205447.522950;8220.034180;195.633118;0.000000;0.000000;1.000004;-0.000039;
"sidewalk4_8m";205439.107911;8198.529296;285.745026;0.000000;0.000000;1.000004;-0.000051;
"sidewalk4_8m";205441.348633;8206.606444;285.745026;0.000000;0.000000;1.000004;-0.000051;
"sidewalk4_8m";205425.953126;8202.266601;285.745026;0.000000;0.000000;1.000004;-0.000042;
"sidewalk4_8m";205370.215819;8168.266113;15.728072;0.000000;0.000000;1.000005;-0.000073;
"sidewalk4_8m";205435.635741;8149.419921;17.017166;0.000000;0.000000;1.000006;-0.000051;
"sidewalk4_8m";205394.378905;8161.475097;15.728072;0.000000;0.000000;1.000005;-0.000075;
"sidewalk4_8m";205429.827149;8166.294921;285.745026;0.000000;0.000000;1.000004;-0.000051;
"sidewalk4_8m";205438.038086;8153.552246;17.017202;0.000000;0.000000;1.335018;-0.057112;
"sidewalk4_8m";205378.276366;8166.024902;15.728072;0.000000;0.000000;1.000005;-0.000081;
"sidewalk4_8m";205427.476075;8158.302246;285.745026;0.000000;0.000000;1.000004;-0.000051;
"sidewalk4_8m";205402.455566;8159.138671;15.728072;0.000000;0.000000;1.000005;-0.000063;
"sidewalk4_8m";205443.594237;8147.013671;17.017166;0.000000;0.000000;1.000006;-0.000026;
"sidewalk4_8m";205448.413573;8150.355956;17.017191;0.000000;0.000000;1.335017;-0.057055;
"sidewalk4_8m";205410.508300;8156.823730;16.372650;0.000000;0.000000;1.000005;-0.000044;
"sidewalk4_8m";205386.327636;8163.769531;15.728072;0.000000;0.000000;1.000005;-0.000080;
"sidewalk4_8m";205431.246094;8157.150878;285.745026;0.000000;0.000000;1.000004;-0.000055;
"sidewalk4_8m";205427.690917;8151.838867;16.372650;0.000000;0.000000;1.000005;-0.000047;
"sidewalk4_8m";205414.321290;8162.041503;285.745026;0.000000;0.000000;1.000004;-0.000059;
"sidewalk4_8m";205433.584961;8165.126464;285.745026;0.000000;0.000000;1.000004;-0.000052;
"sidewalk4_8m";205467.260743;8228.639649;195.890961;0.000000;0.000000;1.000003;-0.000121;
"sidewalk4_8m";205451.287110;8233.227540;195.890961;0.000000;0.000000;1.000003;-0.000138;
"sidewalk4_8m";205506.465821;8225.002929;284.327026;0.000000;0.000000;1.242829;-0.069180;
"sidewalk4_8m";205483.210450;8224.138672;195.375305;0.000000;0.000000;1.000003;-0.000098;
"sidewalk4_8m";205459.243165;8230.939454;195.890961;0.000000;0.000000;1.000003;-0.000136;
"sidewalk4_8m";205475.227052;8226.381837;195.375305;0.000000;0.000000;1.000003;-0.000107;
"sidewalk4_8m";205495.987794;8206.311524;195.633087;0.000000;0.000000;1.000004;-0.000047;
"sidewalk4_8m";205515.170899;8215.493165;194.601807;0.000000;0.000000;1.000003;-0.000100;
"sidewalk4_8m";205475.105958;8205.073242;284.327026;0.000000;0.000000;1.204996;-0.069178;
